PC1,PC2,PC3,PC4,PC5,orig_Max BOD,orig_Min Temperature,orig_Min BOD,orig_Max Temperature,orig_Max Fecal Coliform,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Max Nitrate N + Nitrite N,orig_Max Total Coliform,orig_Min pH,orig_Temperature_Range,orig_Min Fecal Coliform,STN_Code,Water_Body_Type
-1.938624189199205,-0.04269813976457322,0.17804326414764746,-0.20297754174790977,-0.7002277287697257,1.6,18.0,1.1,29.0,47.0,5.1,0.61,2.48,210.0,6.9,11.0,27.0,4221.0,POND
-1.8729732993020536,-0.06901850115120675,0.22571816544156917,0.1344314148154825,-0.9090967275984821,1.9,19.0,1.0,30.0,47.0,5.1,0.58,2.4,220.0,6.8,11.0,17.0,4194.0,POND
-1.8871032653368083,0.011974272766872485,-0.05312574293843346,-0.06832515466940602,-0.7260172465295661,1.5,19.0,1.0,29.0,63.0,5.4,0.72,2.39,240.0,6.9,10.0,17.0,3395.0,POND
-0.02658691463282137,1.0424796799374176,0.7176555218081504,-0.12442163913992922,-1.4083549598585408,11.0,19.5,3.1,30.0,94.0,1.2,0.89,6.6,430.0,6.4,10.5,47.0,4196.0,POND
-1.6665261744931679,-0.012603876612716313,-0.03849316102268034,-0.08963750627169642,-1.2657959406475536,1.9,19.0,1.1,29.0,58.0,5.0,0.68,2.9,210.0,6.6,10.0,17.0,3392.0,POND
0.760520735811343,-2.5517778712684556,-0.12028958212318394,-1.9297957192073356,3.1032317615253127,6.8,17.0,5.2,24.0,10678.0,7.8,0.51,2.61,31301.25,8.1,7.0,766.0,1364.0,LAKE
-0.1362474909593053,-1.1852840384961196,-0.26436270096776204,-0.9586593976411024,1.789118097821506,5.0,19.0,4.0,26.0,4300.0,5.8,0.8,0.92,7900.0,7.6,7.0,766.0,2499.0,LAKE
-0.2670123197116249,0.7665785414732672,-1.1569144898131278,-1.6248822791921271,1.229690492126825,15.0,18.0,6.0,22.0,356.0,4.5,0.51,2.61,1500.0,7.2,4.0,45.0,2501.0,POND
2.055980775204984,-0.05090738393607028,0.029516861240481945,-1.7126554401926688,2.5422908651192304,32.0,18.0,7.05,23.2,4300.0,1.2,0.51,2.61,6300.0,7.5,5.199999999999999,766.0,2500.0,POND
-3.007326554638393,-0.8059468645806072,-0.19679345701693,-2.193987534319947,0.14492501174088668,1.6,11.0,1.0,23.0,170.0,7.4,0.32,0.37,540.0,7.2,12.0,70.0,3437.0,LAKE
-3.0264167454533766,-0.9923234020249435,-0.11900175487502432,-2.565941075105523,0.20159252159282595,2.0,10.0,1.0,22.0,350.0,7.6,0.32,0.36,920.0,7.2,13.0,140.0,1362.0,LAKE
-1.4334947516561343,-2.001660845473016,0.3163868452900592,0.019568735583545622,0.1443782433054451,1.7,19.0,1.2,30.0,2200.0,7.7,0.3,0.3,3900.0,7.0,11.0,766.0,2539.0,LAKE
1.1078770305858634,-2.5855348845300963,1.5334412665763433,0.8666370676198211,1.9839127526348894,8.5,22.5,3.2,34.0,10678.0,4.0,0.35,0.72,31301.25,7.8,11.5,766.0,2505.0,LAKE
1.0807921221625325,-2.781879797611982,1.4464659588730433,0.8563049000900512,1.4381644585477926,6.9,22.5,3.2,34.0,10678.0,4.5,0.3,0.8,31301.25,7.5,11.5,766.0,2503.0,LAKE
-2.1962919671151635,-1.6624958307754127,1.0204497027253845,-2.4151981774803204,-0.48245310039517636,1.8,10.0,1.0,24.0,5000.0,5.5,0.3,0.3,13000.0,6.9,18.0,60.0,4729.0,LAKE
-0.9039556700031848,-2.0070587326390563,-0.09723185826956973,0.32716990944053037,-0.5972284653636983,2.2,21.0,1.0,30.0,5000.0,6.8,0.3,0.3,13000.0,6.7,9.0,400.0,2519.0,LAKE
-1.7203807859586044,-1.3298023848570673,1.0232478187374017,0.5728082495553973,-0.7958591261345496,2.1,19.0,1.4,33.0,2600.0,6.8,0.3,0.3,9000.0,6.7,14.0,170.0,4720.0,LAKE
1.234516734471438,-2.611708746503189,1.5347092594288954,0.8493214773530625,1.6811936535405252,7.2,22.5,3.6,34.0,10678.0,3.8,0.3,0.9,31301.25,7.6,11.5,766.0,2504.0,LAKE
-1.2292218994743642,-2.793020052050592,1.5041130080871934,-2.694980506573405,-0.6545872778202376,2.8,10.0,1.8,24.0,5000.0,5.8,0.3,0.32,14000.0,6.5,20.0,766.0,2520.0,LAKE
-1.2251138806161923,-0.5130419908957878,0.09188441705843356,0.7689349511120678,0.28451603615857657,4.1,22.0,1.8,31.0,790.0,5.2,0.3,1.9,1700.0,7.2,9.0,330.0,1765.0,LAKE
-0.05520096670708558,-2.726431088024241,0.5251824054794548,0.5137842043065048,0.5637484967024082,7.3,22.0,2.7,32.0,9400.0,8.8,0.3,0.8,12000.0,7.0,10.0,766.0,2544.0,LAKE
-2.828221323326064,-0.8977781575043464,-1.1839008393790778,-3.0905281299802136,-0.28376886012236496,1.1,10.0,1.0,18.5,110.0,7.1,0.3,0.3,210.0,6.9,9.0,70.0,2522.0,LAKE
-3.077245750928376,-0.9198594674035041,0.38329011059295676,-2.220587530191695,-0.456864625070283,1.8,10.0,1.0,24.0,130.0,7.2,0.3,0.3,330.0,6.9,15.0,60.0,2521.0,LAKE
-2.850368519272039,-0.9068788930166756,-1.0503892462873106,-3.1148832665781065,-0.28888785793800964,1.6,10.0,1.0,18.5,110.0,7.1,0.3,0.3,330.0,6.9,10.0,70.0,4725.0,LAKE
-1.175633752849962,0.4241704943298306,-1.103052415951565,-0.22854602208862773,-0.17755907315632716,2.8,21.0,2.2,26.0,3.0,3.8,0.74,1.45,210.0,7.0,5.0,3.0,1790.0,LAKE
-0.46404959745422436,1.0150875190947994,-1.2178944062778747,0.5437566237422423,-0.12791619007625468,4.8,25.0,2.4,28.0,23.0,3.6,1.03,4.52,460.0,7.1,3.0,15.0,2353.0,LAKE
0.12251707718576493,1.5661722390452433,-0.2755994017381548,0.23733549971230192,-1.1585022154264062,6.2,23.0,1.7,29.0,23.0,0.5,1.3,8.62,1100.0,6.8,6.0,11.0,4368.0,LAKE
-1.0710147640410776,-0.31449656417250055,-1.264904751304562,1.3655477939554248,-1.4716502918311356,2.5,26.0,0.8,30.0,200.0,5.3,0.11,3.3,600.0,6.4,4.0,47.0,4391.0,TANK
-1.9358687965778543,-0.35177154153476753,1.9338820974263453,0.49799671611664736,0.21311441343858514,3.8,18.0,2.1,35.0,910.0,7.2,1.0,1.8,1500.0,7.3,17.0,300.0,1529.0,LAKE
-1.2455079676478218,-0.4880229735527795,-0.387432867451839,-0.04340048737034714,-0.6072627360584174,2.4,20.0,1.1,28.0,360.0,4.2,0.6,1.0,1400.0,6.8,8.0,300.0,2205.0,LAKE
-1.7279446101505918,-0.03772454216117736,0.7642011286429219,1.387130754642586,-0.5360889522202861,2.4,22.0,1.1,34.0,360.0,4.1,0.4,1.1,910.0,7.0,12.0,2.0,2206.0,LAKE
-1.1620745034497981,0.12524378069522724,1.3256479123640923,-0.04548668696078428,-0.0328798878288557,3.9,18.0,2.8,32.0,730.0,4.5,1.2,2.0,1500.0,7.1,14.0,300.0,2218.0,LAKE
-0.7029644169526401,0.7822873437054496,-1.8338629489296001,0.300449561347465,0.17620727111685455,2.3,24.0,1.1,25.0,2.0,0.3,0.7,0.7,2.0,7.3,1.0,2.0,3785.0,LAKE
-1.2913936890395021,-0.5049004632363684,-0.6331221958129001,-0.22046177011486914,0.15324442281641948,2.4,20.0,1.8,27.0,730.0,5.0,0.5,0.9,2000.0,7.1,7.0,300.0,3787.0,LAKE
-1.1679653811474247,-0.4343909865407462,-1.1966719930396303,-0.5974833187828215,-0.1260243516748993,2.6,20.0,1.3,25.0,730.0,5.0,0.7,1.4,2000.0,7.0,5.0,300.0,3789.0,LAKE
-1.7821376652973064,-0.4649633160426503,2.2065316367181977,0.5476953467154927,-0.49587352687937913,2.8,17.0,1.3,35.0,730.0,4.1,0.7,1.2,1500.0,7.0,18.0,300.0,3798.0,LAKE
-0.6496987993664224,-0.46467332685791257,-1.1844274935332413,-0.6517669657424822,-1.4303151964507572,2.6,20.0,2.1,25.0,360.0,4.0,0.7,1.1,1500.0,6.2,5.0,300.0,3800.0,LAKE
-0.9050256879915122,-0.4435082843692206,-1.3782806580983347,-0.39117336133909825,-0.4718948336499227,2.3,21.0,1.3,25.0,720.0,4.1,0.6,1.3,2000.0,6.8,4.0,300.0,3804.0,LAKE
-1.0508641971520354,-0.47973092588869787,1.6427173577768714,1.2790816382291075,-1.5318336753121897,2.7,21.0,1.6,36.0,910.0,4.0,0.7,2.0,2100.0,6.4,15.0,300.0,3808.0,LAKE
1.25637669548359,1.4736840164747986,3.063274268787251,-0.08477975681298255,0.645580905713493,29.2,18.0,7.05,35.0,1100.0,1.4,1.6,4.6,3500.0,7.0,17.0,360.0,3812.0,LAKE
1.5709782170961435,0.20615400723221158,2.346832644708352,0.2594455231488106,0.7764671828071105,16.3,20.0,7.05,34.0,2900.0,0.3,1.1,2.2,4400.0,6.9,14.0,766.0,3814.0,LAKE
2.646016840406365,0.26853723373210875,2.3899652119611017,-0.14983716242533685,0.6322032444777064,28.5,20.0,7.05,33.0,3900.0,0.3,1.0,7.0,12000.0,6.8,13.0,766.0,3819.0,LAKE
2.810367140262353,0.09856385788303683,2.708572448670607,-0.0028784542146932613,0.7744216318058773,34.8,20.0,7.05,34.0,4300.0,0.3,1.2,4.1,15000.0,6.8,14.0,766.0,3820.0,LAKE
-1.443397830002539,-0.39469726324648435,1.0994921455351523,1.093789508595161,-0.2195141864261905,2.4,21.0,1.2,34.0,730.0,4.1,0.6,1.0,1400.0,7.1,13.0,300.0,3821.0,LAKE
-2.1403994870659773,-0.3813101275274239,1.183953456214503,0.27387843273643087,-0.9947781966309608,2.6,17.0,1.3,32.0,2.0,4.5,0.2,1.1,930.0,6.7,15.0,2.0,4337.0,LAKE
-0.7656049806705594,0.29373585711107214,2.0497262092767334,0.36950968741060336,-0.45789009945358594,2.9,18.0,2.3,34.0,1100.0,1.0,1.2,1.8,2800.0,7.0,16.0,300.0,1263.0,POND
-1.1300758819681143,-0.524083813438573,-0.908824745446326,-0.371546254507468,-0.3766079222276299,2.8,20.0,1.0,26.0,910.0,4.2,0.6,1.1,2100.0,6.9,6.0,300.0,2207.0,POND
-1.9983520740924854,-0.04491508778630758,0.5313091622568573,0.316618535451441,-0.2643915997467058,2.4,19.0,1.4,31.0,360.0,5.2,0.6,1.1,910.0,7.1,12.0,2.0,2208.0,POND
-2.198132777788359,-0.4910669646235333,0.20305755700907746,0.6421394166213679,-0.3701269055008572,2.4,20.0,1.0,31.0,360.0,6.0,0.1,0.9,730.0,7.0,11.0,2.0,2209.0,POND
-2.007590772813852,-0.3659692998007449,1.0185971749388114,0.5994602530447534,-0.7198133935842299,2.3,19.0,1.9,33.0,910.0,6.3,0.4,1.6,1500.0,6.8,14.0,2.0,2210.0,POND
-1.6404392781544705,-0.6723491053535211,0.3872058284686472,0.6634503238753878,-0.300434218539015,2.6,21.0,1.2,32.0,910.0,6.8,0.7,1.2,2000.0,7.0,11.0,300.0,2211.0,POND
-2.1008113350328252,-0.11508779467761102,1.304695427336787,0.6621845957042101,-0.44941907219485944,2.5,19.0,1.9,34.0,730.0,6.6,0.8,1.1,1500.0,7.0,15.0,2.0,2212.0,POND
-1.7824274156559148,-0.8437346030828231,0.3871440739882009,0.7534259756904038,0.15672807751822881,2.4,21.0,1.3,32.0,1100.0,7.0,0.4,1.1,2700.0,7.2,11.0,300.0,2213.0,POND
-1.3640212107871021,-0.3318926036402688,1.3393921227164256,0.8426181975125556,-0.3786781579364661,2.6,20.0,1.6,34.0,730.0,4.2,0.7,1.6,2000.0,7.0,14.0,300.0,2214.0,POND
-1.6744727526140977,0.11678740937743384,1.2456194640326061,0.8901371138633947,-0.564122783421508,2.4,20.0,1.6,34.0,730.0,4.3,0.7,2.0,2000.0,7.0,14.0,2.0,2215.0,POND
-1.4206164070198293,-0.25040322584037056,1.3510291634839058,0.769303847928706,0.10783159002815566,2.8,20.0,2.2,34.0,910.0,5.1,0.8,1.5,2000.0,7.2,14.0,300.0,2216.0,POND
-0.8530503420887586,-0.9489733499947353,1.3645855431398262,-0.08471584028831039,-0.04252136410445104,2.6,18.0,2.2,32.0,1500.0,5.2,1.0,2.1,3500.0,7.0,14.0,730.0,2217.0,POND
-1.1994168182215543,-0.20994436207384176,1.6216549065704269,0.8500870877885607,-0.7329669802041551,4.2,20.0,2.0,35.0,730.0,4.8,1.0,1.8,2100.0,6.8,15.0,300.0,2219.0,POND
-1.864601407519165,-0.28345001026246297,1.11042012814186,0.9199935483178413,-0.8698295475664093,2.4,20.0,1.4,34.0,910.0,5.5,0.6,1.0,2800.0,6.8,14.0,2.0,2220.0,POND
-1.947084699485308,-0.6118569749521005,1.9720382979680666,0.9877239913831132,-0.0039793734197570785,2.3,19.0,1.7,36.0,910.0,6.4,0.6,1.6,2100.0,7.2,17.0,300.0,2221.0,POND
-1.4586011546501907,-0.27680813397970816,1.47830697895426,1.5836921266037474,0.10679650341861295,2.4,22.0,1.3,36.0,720.0,4.0,0.6,1.1,1500.0,7.3,14.0,300.0,2222.0,POND
-1.7014964748548511,-0.058762986569990114,1.0948357214377458,1.5259228596927112,-0.1561738542869967,2.7,22.0,1.3,35.0,910.0,4.1,0.4,1.1,2700.0,7.2,13.0,2.0,2223.0,POND
-1.607158149463748,0.0021358504281622365,1.0737122629606157,1.447016492410047,-0.5407763482880492,2.6,22.0,1.4,35.0,910.0,4.3,0.6,1.1,2100.0,7.0,13.0,2.0,2224.0,POND
-0.9457103541944378,-0.18464589140119067,-1.346139393401339,-0.7652287005445769,0.38946877337831537,2.7,20.0,2.0,24.0,730.0,4.1,0.7,1.3,2000.0,7.2,4.0,300.0,2225.0,POND
-2.1335234373457053,-0.4221155042587149,1.0000712000385472,0.7428219692325808,-0.7418763849737002,2.4,19.0,1.5,33.0,300.0,5.5,0.2,0.8,730.0,6.8,14.0,2.0,2226.0,POND
-1.8483831512073372,-0.16645929572715532,0.7951545773018738,0.5063370091379029,-0.9070884862817428,2.5,19.0,1.8,32.0,2.0,4.8,0.4,1.1,730.0,6.7,13.0,2.0,2227.0,POND
-1.7013344935421568,-0.8083171365124933,0.03849519182406311,0.24324748380967112,-0.1853104027207428,2.3,20.0,1.3,30.0,910.0,6.7,0.5,1.0,2000.0,7.0,10.0,300.0,2228.0,POND
-1.9964458206089772,-0.10290347821062965,1.0118181466206273,0.264140495812477,-0.6558296846992501,2.4,18.0,1.6,32.0,360.0,5.3,0.6,1.7,1400.0,6.9,14.0,2.0,3772.0,POND
-0.5192060129023766,-0.5197578770655157,-1.3160588676940734,-0.14132133133370095,-1.2547633822917934,2.3,22.0,2.0,26.0,910.0,4.1,0.6,1.3,2100.0,6.3,4.0,300.0,3806.0,POND
-1.1209884837845978,-0.3574589957654069,1.6963847361024695,0.9015955815820385,-0.28376862698298794,2.7,20.0,2.2,35.0,1100.0,4.2,0.8,1.8,3500.0,7.0,15.0,360.0,3809.0,POND
-1.8234527554368996,-0.23884072278973065,0.2889993992546606,0.5083388796495578,-0.6299716948283632,2.5,20.0,1.9,31.0,300.0,5.6,0.3,1.4,730.0,6.8,11.0,2.0,4006.0,POND
-1.9940708724700105,0.0073248687797617534,1.154177093444918,0.7101384570131803,-0.146439033826207,2.4,19.0,1.4,33.0,360.0,4.2,0.4,1.6,910.0,7.2,14.0,2.0,4334.0,POND
-1.9463731406271363,-0.20492901451741038,-0.09132745286919347,0.24924199832070823,-0.9557517521631785,2.3,20.0,1.3,30.0,2.0,6.6,0.7,1.1,600.0,6.7,10.0,2.0,1532.0,TANK
0.1198406141675667,-3.3379834459947517,3.2189600384534365,0.30891242806027774,0.5990550776700057,6.1,16.0,1.4,36.0,10678.0,3.5,0.11,0.2,31301.25,7.3,20.0,766.0,2557.0,LAKE
1.1323294248210352,-3.0747222054815433,1.6134103815308256,-0.6268131906157374,1.1561111959586703,26.0,17.0,1.8,30.0,10678.0,4.5,0.09,0.95,31301.25,7.3,13.0,766.0,2571.0,LAKE
1.5430531550823563,-2.7588276097076183,1.865035115911469,0.11537540056357609,0.7797203413050461,18.4,19.0,1.9,32.0,10678.0,1.0,0.11,0.68,31301.25,7.2,13.0,766.0,4296.0,LAKE
0.6400704121770439,-2.9368633594599416,2.1248634662656603,-1.1827234103421365,0.06609725226423743,5.0,14.0,1.2,30.0,10678.0,2.9,0.18,5.99,31301.25,7.1,16.0,766.0,2573.0,POND
-0.3550676863802378,-2.7458340864253277,2.1395598220054257,-0.8888683383773158,1.2387485387643364,8.0,14.0,3.0,31.0,10678.0,6.0,0.05,1.01,31301.25,7.5,17.0,360.0,2574.0,POND
-1.2889802804522659,-1.6388052116797516,1.0640510957676017,-0.6881101434979832,0.16230923611010514,3.6,16.0,0.7,30.0,5449.0,7.1,0.52,4.0,31301.25,7.4,14.0,8.0,2046.0,LAKE
-0.5616716423762669,0.6246268128859102,1.523087060688149,1.4418946051312262,1.0151359534233555,16.0,23.0,7.0,36.0,360.0,6.3,0.44,0.44,1600.0,7.1,13.0,1.0,3163.0,LAKE
-0.661045941676121,0.13637244018190864,0.390279973815511,1.3931187769078994,0.3700428135007417,35.8,24.0,1.6,33.0,300.0,6.5,0.36,0.36,1600.0,7.1,9.0,5.0,3164.0,POND
0.5425326101673426,0.16146473169173028,0.12148053194536344,-0.9287406536683258,2.9319611185925187,13.0,22.0,7.05,29.0,1700.0,11.649999999999999,2.3000000000000003,5.9,16000.0,8.1,7.0,766.0,3030.0,LAKE
2.957233731626293,-0.587564801220761,0.9447163765800203,-0.754195017186588,3.451308934892761,35.8,22.0,7.05,29.0,8200.0,4.4,1.74,1.74,31301.25,8.1,7.0,766.0,3031.0,LAKE
0.8133690504811861,2.4659559045173998,0.3899380923805302,-1.0790598028162763,2.715925444587483,35.8,22.0,7.05,29.0,220.0,11.649999999999999,2.3000000000000003,14.855000000000002,3500.0,8.2,7.0,220.0,3476.0,LAKE
-1.5158302682528617,-0.563851112631593,-1.3631524622263478,1.836841673020177,-1.3336830526781855,2.1,27.0,0.1,31.0,170.0,5.9,0.11,0.32,350.0,6.5,4.0,5.0,1549.0,LAKE
-0.22010389778021208,-2.254088164405976,-0.871947809723334,1.7444223312202594,-2.2170520149536554,0.1,27.0,0.1,32.0,2300.0,5.6,0.11,0.32,4900.0,5.800000000000001,5.0,766.0,2269.0,LAKE
-0.8774694431129944,-0.6397082931936289,-1.5751697431523957,1.6665467616727891,-2.6115993350166504,2.0,27.0,0.1,30.0,540.0,3.9,0.11,0.32,920.0,5.800000000000001,3.0,8.0,3175.0,LAKE
1.4826608424202197,-2.2198426314407507,-0.5310272821650548,1.4090409543109124,-1.74633562912107,6.2,27.0,0.1,31.0,7900.0,1.3,0.11,3.61,14000.0,6.1,4.0,766.0,3176.0,LAKE
-0.5029645042311733,-1.572720405244955,-0.8704908614996373,1.5057009965388892,-1.428598075005029,3.6,26.0,0.1,31.0,2300.0,4.8,0.11,0.51,4900.0,6.3,5.0,490.0,3177.0,LAKE
0.5349185069181065,-2.0253349768786695,-0.8860156078315469,1.0780779458610408,-1.7711691569726016,3.7,26.0,0.1,30.0,4900.0,4.4,0.11,4.78,7900.0,6.1,4.0,766.0,3178.0,LAKE
0.7586252784435784,-1.780073975778594,-1.133497596141418,1.320685810627093,-0.10663754169339815,5.0,28.0,0.1,30.0,7000.0,4.1,0.63,2.59,11000.0,7.0,2.0,766.0,3179.0,LAKE
1.1079744641650306,-2.197583375489378,-0.7082890728601083,1.1735624284823432,-1.8450276347084387,6.2,26.0,0.1,30.0,7000.0,1.6,0.11,1.96,9400.0,6.0,4.0,766.0,3180.0,LAKE
-0.2139471472923816,-2.5907087424926303,-1.1229492404399855,1.5032334508877383,-1.3755292587503658,2.3,27.0,0.1,31.0,4900.0,7.3,0.11,0.45,7000.0,6.2,4.0,766.0,4408.0,LAKE
-1.1378677838627256,0.3374381185082493,-0.6703307865903807,1.2898947029152312,1.7889586321950006,21.0,25.0,1.8,30.0,82.0,5.2,0.07,0.41,430.0,7.9,5.0,6.0,1343.0,LAKE
-1.3570372402128201,-0.01757764093036717,-0.9083294918095292,1.2564493321834826,0.6991127315774115,6.0,25.0,2.7,30.0,92.0,5.7,0.03,0.33,460.0,7.3,5.0,15.0,1344.0,LAKE
-2.270135425187058,0.05247223686489165,0.2326339024207471,1.3092203933744855,1.0041602363811395,0.9,22.0,0.1,32.0,20.0,3.5,0.12,0.62,120.0,7.9,10.0,2.0,1345.0,LAKE
-1.6924777139963312,-0.08705623213970541,0.29285945871670804,1.2329563405325,-0.04208691521764876,5.1,22.0,0.1,32.0,540.0,2.8,0.18,0.74,920.0,7.3,10.0,21.0,1346.0,LAKE
-1.0931333423916625,0.1329439792561108,-1.0028477416512467,1.4279763695444074,1.035151224919981,17.0,26.0,1.8,30.0,170.0,5.7,0.09,0.35,350.0,7.5,4.0,8.0,1972.0,LAKE
-1.7483431792058948,0.14753722216470644,0.7757041697523612,0.966195049058698,-0.2840590411488237,6.0,21.0,0.9,33.0,33.0,5.5,0.05,6.9,170.0,7.2,12.0,5.0,1973.0,LAKE
-1.2385558155041996,0.09758900525971334,-1.7985178747710395,0.5791931035766759,-0.17840654006667162,3.0,24.0,0.4,26.0,7.0,2.6,0.28,0.32,27.0,7.1,2.0,6.0,1975.0,LAKE
-0.427268051332441,0.5750513917600827,-0.36911818110791295,0.4108305007804937,0.7217969645346876,26.4,22.0,2.1,28.0,17.0,2.6,0.04,2.25,110.0,7.3,6.0,2.0,1976.0,LAKE
-2.0653253128156983,-0.06344248211717742,1.2491415781814559,1.2286510036723217,0.055818374389661626,6.3,20.0,0.1,34.0,120.0,3.1,0.18,0.88,540.0,7.4,14.0,12.0,1977.0,LAKE
-1.8383305542860218,-0.3216445600107238,-1.2388294457991937,2.223570944911823,0.09895450208593147,0.9,28.0,0.1,32.0,26.0,6.1,0.07,0.32,70.0,7.3,4.0,17.0,2076.0,LAKE
-1.929962028926381,-0.5216288189629393,-1.442160413203624,1.5505656202781826,-0.3645704717693471,1.5,26.0,0.2,30.0,12.0,6.7,0.05,0.15,63.0,7.0,4.0,2.0,2077.0,LAKE
-1.3836001294003204,0.09384883417152887,-0.8978219671266581,1.334559984108308,0.45410475379671483,2.7,25.0,2.0,30.0,2.0,4.2,0.03,0.75,8.0,7.3,5.0,2.0,2078.0,LAKE
-1.7124376989096348,-0.6460284960558781,-1.0074694805063973,1.2198825381137215,-1.519219690905647,2.3,24.0,0.1,30.0,2.0,5.4,0.03,0.28,2.0,6.4,6.0,2.0,3197.0,LAKE
-1.9861949253629263,-0.2168397478430363,0.11116320937989359,0.8873783715770811,-0.10553975545938861,2.6,21.0,0.6,31.0,94.0,4.1,0.12,0.68,350.0,7.2,10.0,12.0,3198.0,LAKE
-1.7298826138508079,-0.34408744639951716,-0.7837262863740896,1.8319927923384793,-0.24875847740235385,2.6,26.0,1.1,32.0,7.0,6.1,0.03,0.23,26.0,7.0,6.0,2.0,3199.0,LAKE
0.9846579733961762,1.6579990356207408,-0.2645035921796755,1.3929786723386282,3.275531979354397,35.8,27.0,6.0,30.0,540.0,0.6,0.15,0.5,920.0,8.2,3.0,21.0,3200.0,LAKE
-0.04685482633290539,1.008295214960884,-0.6865512014055052,1.388375523814533,3.2387277074667273,24.0,27.0,6.0,30.0,540.0,4.6,0.04,0.32,920.0,8.2,3.0,26.0,3201.0,LAKE
-0.6989255107924358,-0.07793452551497425,-0.9168982828902953,0.9672913044411474,1.5513663606431585,6.4,25.0,3.7,29.0,1600.0,4.7,0.16,0.18,1600.0,7.6,4.0,210.0,3202.0,LAKE
-1.8151337309583038,-0.4872853729665994,-1.4006821381848225,1.534045412743219,-0.3360644597283486,2.6,26.0,0.3,30.0,47.0,6.5,0.06,0.25,430.0,7.0,4.0,9.0,1979.0,POND
-2.102765890201555,-0.40450985977337883,0.17629717435653497,1.904236479510861,-0.37074817429318085,1.8,24.0,0.2,34.0,36.0,5.2,0.03,0.28,84.0,7.1,10.0,2.0,2079.0,POND
-0.4808046839308586,0.42752359900501125,-0.34917450204372863,0.9770498346373571,0.9001622128037421,20.0,24.0,4.0,30.0,170.0,4.3,0.04,0.66,470.0,7.2,6.0,4.0,1971.0,TANK
-1.9792591468378553,-1.2776951590557555,0.8248852116522332,-1.0611040210686387,0.258153600622857,5.2,14.0,1.6,28.0,2000.0,7.0,0.09,2.3,11000.0,7.2,14.0,200.0,1349.0,LAKE
-0.6292961324268389,-2.7120824242512707,1.3514793464203265,-1.174575182564881,-0.16796659393474642,7.6,14.0,1.2,29.0,10678.0,6.7,0.06,3.14,31301.25,7.0,15.0,130.0,1392.0,LAKE
-0.8061029149702534,1.9755446089113915,-0.23207850421805729,-0.2207056464838314,0.3880806295419155,2.1,22.0,2.1,29.0,2.0,4.4,2.3000000000000003,7.41,2.0,7.7,7.0,2.0,3032.0,LAKE
-0.4326644561798996,1.557095217945101,-0.4732153753563589,-4.140168682258895,-0.07562996448765577,19.0,10.0,4.0,18.5,356.0,6.0,2.1,9.3,1500.0,7.0,8.0,45.0,3033.0,LAKE
-1.290157750618687,-0.2639970575345702,-0.9984659366331837,0.8210390868812607,0.25995274117144024,7.5,24.0,2.2,29.0,100.0,6.8,0.05,2.38,1400.0,7.1,5.0,100.0,4857.0,POND
-2.69398807981842,-0.7434603842487285,-1.557835225812171,-1.5258418849224984,0.17453835032242213,0.4,16.0,0.1,22.0,140.0,8.3,0.1,3.39,920.0,7.3,6.0,63.0,1291.0,LAKE
-3.2452761497693436,-1.0849065043481407,0.5657593249377989,-0.9839192839564831,-1.090803225283119,0.3,13.0,0.1,28.0,2.0,8.1,0.07,1.3,70.0,6.7,15.0,2.0,1292.0,LAKE
-2.527529819191991,-0.7595347993380628,0.07696905820462106,-0.8040193327072097,-0.8931525128906129,2.0,15.0,0.8,27.0,33.0,6.1,0.01,1.23,170.0,6.7,12.0,12.0,1429.0,LAKE
-1.8403878606093844,-0.4182819419663424,-0.6907068572024999,-1.2129804606109056,0.17774104605643332,9.0,16.0,1.6,24.0,350.0,5.6,0.06,1.68,1600.0,7.1,8.0,49.0,2649.0,LAKE
-2.9031768611404702,-0.8093344244882231,0.6758817471319079,-2.649941376215154,-1.1647497298988783,6.5,10.0,0.4,22.0,20.0,5.9,0.22,1.63,240.0,6.6,19.0,2.0,2650.0,LAKE
-2.4088149411436732,-0.20424007511990297,0.9520156678276334,-1.4927225951381675,-0.10071342443328377,2.7,12.0,1.3,27.0,356.0,4.9,0.51,2.61,1500.0,7.2,15.0,45.0,1309.0,LAKE
-2.9260061689434647,-1.0357571319007843,-0.8452664953172836,-1.2341528359467002,0.0949931482337402,0.4,15.0,0.3,24.0,356.0,7.6,0.01,0.02,1500.0,7.2,9.0,45.0,2738.0,LAKE
-2.7294727630601376,-0.8295344747138733,-0.7341914105273185,-1.2082714358724622,0.26303517026015744,0.6,15.0,0.4,24.0,356.0,6.2,0.02,0.03,1500.0,7.3,9.0,45.0,2739.0,LAKE
-2.853109383934,-0.24251052249257335,0.9213472125689882,-2.1889767464074112,2.2000891142246073,4.8,10.0,3.2,24.0,356.0,5.4,0.03,0.04,1500.0,8.1,16.0,45.0,2740.0,LAKE
-2.0508979830552563,0.10517798420134095,-0.5451635433575288,-1.5298470401288484,2.6707623678379315,5.6,15.0,4.0,23.0,356.0,5.2,0.04,0.05,1500.0,8.2,8.0,45.0,2741.0,LAKE
-2.486276535216506,-0.19485877749200645,0.887431308203506,-1.9052132920428173,0.3490077450043391,3.1,11.0,2.4,26.0,356.0,6.2,0.51,2.61,1500.0,7.3,15.0,45.0,3251.0,LAKE
