PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob,Cluster_3_Prob,Cluster_4_Prob,Cluster_5_Prob,Cluster_6_Prob,Cluster_7_Prob,Cluster_8_Prob,Cluster_9_Prob,Cluster_10_Prob,Cluster_11_Prob,Cluster_12_Prob,Cluster_13_Prob
-1.19413644804081,0.3332808552906043,1.1364634903264157,0.7720156739260379,-1.255670477948383,0.1898341733517309,730.0,21.0,2.6,34.0,128.0,13.0,300.0,1500.0,2.1,4.0,0.9,6.6,2.0,2214.0,POND,10,3.551436185579935e-40,2.7202204254776655e-30,0.0,6.89268761911219e-13,2.7630845287021997e-11,3.062208927747692e-06,4.2453765948025185e-06,1.4112568621051304e-17,0.0005640549093953366,0.0011330813922044178,0.9982955560845574,1.1574057448582411e-36,0.0,7.505304402769762e-26
-1.4568114249361543,0.4449936716469101,-0.6542495954868468,-0.4267405326241197,0.1058940664379395,0.4834113846435767,1100.0,20.0,2.6,27.0,309.0,7.0,300.0,2000.0,2.2,6.5,0.8,7.1,2.0,2219.0,POND,10,2.1355484791259573e-52,3.4773997564160455e-43,1.6625431494694852e-174,0.009976304829982442,6.295100824301533e-09,0.0002116342649867573,0.0001831112275090213,5.567770933483121e-10,0.0011029338602483616,0.012816624884967188,0.975709384080428,2.808995546890204e-44,0.0,2.843312015053589e-27
-1.8133693649205127,0.5625582378011345,1.3897466269866248,0.194930244854962,-0.7305471332258885,0.2858402846962969,910.0,18.0,2.6,33.0,118.0,15.0,300.0,1500.0,2.1,5.6,0.8,6.8,1.3,3772.0,POND,10,2.7935030260455315e-49,5.091950882841382e-37,0.0,9.122174093874562e-09,9.957240560270714e-12,2.8943713462301106e-07,0.00027943753717152596,6.399422567005334e-24,0.00019133486209654688,0.0007880701536685225,0.9987408588777973,4.408919769345526e-41,0.0,2.8406158014033724e-29
-1.545754743371415,0.4361268234268481,1.301597428277401,0.690647976007452,-0.8120262403318722,0.2611321937053691,720.0,20.0,2.8,34.0,96.0,14.0,300.0,1400.0,2.1,4.7,0.8,6.8,1.2,2208.0,POND,10,2.909210613328384e-43,1.9794224124175364e-32,0.0,2.75133537549934e-10,4.571866939737719e-11,6.935187825190154e-07,2.6696172158153903e-05,1.151408419093442e-19,0.0001282326467262218,0.0007604458232606274,0.9990839315182201,1.4508774651428667e-37,0.0,1.0654186082345471e-27
-1.166539926771866,0.6836499152333411,1.1151095303036416,0.0243244589123418,-0.2480678763785666,0.8292760511835309,940.0,19.0,2.8,32.0,250.0,13.0,610.0,1900.0,2.3,5.7,0.9,7.0,4.0,2216.0,POND,10,3.420865886579429e-115,2.0593893659574723e-128,0.0,1.1862352467377713e-13,1.4502743993403932e-31,2.5005276242952875e-13,6.6491768150595025e-06,2.8085991336937663e-21,0.03859340076516037,0.008743736602123567,0.9526562134555321,3.6418662015322645e-129,0.0,1.7106664013417905e-19
-1.3752045150047023,0.2960982854931887,-0.6027839301141856,-0.456588058089575,-0.0066236179526051,0.4391356823600116,730.0,20.0,2.7,27.0,134.0,7.0,300.0,1400.0,2.2,5.5,0.9,7.1,2.0,2221.0,POND,10,8.042672152606062e-44,5.0578959652774725e-34,1.0135614662482454e-181,0.010533854040040055,1.8008682350787975e-07,0.001331457093603637,0.00011027942229332191,2.651978754969968e-11,0.0017585398454009625,0.009351006052695607,0.976914683432623,5.27989337975721e-36,0.0,2.8127697082388923e-28
-1.70156850194468,0.5171817657792892,1.6616595376989716,0.0474268604097875,-0.9777103315952164,-7.826914189177568e-05,910.0,17.0,2.6,33.0,114.0,16.0,300.0,1500.0,2.0,4.2,0.8,6.7,1.2,2209.0,POND,10,8.087751878146217e-45,1.9577654732855005e-31,0.0,6.479157938222804e-09,2.578210686813344e-11,6.216270164675411e-07,0.002124046884168644,4.476731250673319e-28,0.0005481454532204509,0.0014008511609895314,0.995926328369665,8.033410736026828e-39,0.0,4.287469065318466e-30
-1.5268370712059764,0.5604144618750748,-0.3072779255214521,0.4023150725657112,-0.1209501923192153,0.5228925285051419,910.0,22.0,2.8,30.0,198.0,8.0,300.0,1500.0,2.3,7.0,0.7,7.0,1.3,2212.0,POND,10,1.2655344157130156e-50,2.893346811133314e-41,0.0,0.00017702773346695998,8.520504079634826e-09,6.505339941802014e-05,2.9904276686663734e-05,6.534780842574659e-07,0.0006033473332116338,0.01760367271263439,0.9815203325459939,6.177854379943518e-42,0.0,2.6011213003745083e-25
-1.8055696701296728,0.7030105622312451,1.5967326651033702,0.0039968259950873,-1.067929452169971,0.1050082550987044,720.0,17.0,2.5,33.0,86.0,16.0,360.0,910.0,2.1,5.4,0.8,6.6,1.3,2227.0,POND,10,6.08625519337404e-55,1.2071624173929332e-41,0.0,8.483296441279362e-09,2.395145101094067e-13,4.341703743141344e-08,0.0010095859663841415,2.5669808175029695e-27,0.0003616058545412152,0.001474653899855604,0.9971541023786458,9.330881116275151e-48,0.0,7.027673421387255e-29
-1.4515961449053307,0.5341590480286607,0.2333939317560142,0.6825437832380716,-0.5490627827435144,0.4689973702348805,940.0,22.0,2.7,32.0,355.0,10.0,300.0,1500.0,2.3,6.8,0.8,6.8,1.1,2213.0,POND,10,1.0197538512917296e-48,2.40183761601871e-39,0.0,6.539471848368698e-07,5.490109866616981e-10,8.77784077272915e-06,7.556847406170503e-06,1.7560478117251376e-09,0.0004430919486341899,0.008194076483511975,0.9913458406274309,1.3974172886177103e-41,0.0,6.657930482561728e-25
-1.8752722430391424,0.6115014345483386,1.34461368191454,-0.0290759113269389,-0.7058283231423294,-0.0402241497829599,730.0,17.0,2.6,32.0,104.0,15.0,300.0,1100.0,1.9,4.8,0.6,6.8,1.3,1532.0,POND,10,1.2971382346244933e-43,5.272955896769279e-29,0.0,2.6676882084583912e-06,1.8142000487141136e-09,1.6535727520287567e-06,0.006793281184082777,9.939586258805131e-25,0.0002498177054672057,0.003616452908737327,0.9893361251265526,1.494372935426567e-35,7.625528368975249e-255,4.278053510880408e-31
-1.543215024510709,0.2382061398936323,1.8514886151934784,0.4059234981354406,0.0142507303028492,0.392363737365997,940.0,18.0,2.8,34.0,428.0,16.0,360.0,1600.0,2.4,4.2,0.8,7.2,1.6,3809.0,POND,10,8.964230002487207e-52,1.9806830069602686e-45,0.0,2.6068182178356972e-12,9.249276182879977e-14,1.3353200548202013e-06,0.00608711834903942,1.2795543214444052e-27,0.008989468853366264,0.006032008289729818,0.97889006918511,5.883322966122262e-51,0.0,3.6155453933817933e-28
-1.4451559603592652,0.3002839296770081,2.034686942688595,1.6478983046365443,-0.8144582993637371,0.5062104638274761,730.0,22.0,2.7,38.0,104.0,16.0,300.0,1500.0,2.2,4.5,0.7,6.9,2.3,2223.0,POND,10,6.5904448836595496e-43,1.4930050413928632e-35,0.0,5.7820880462970245e-22,4.81093875399874e-13,4.061906005317672e-08,3.2443747005780474e-06,1.8358653288587108e-23,9.956487241359564e-05,0.0005512635084142242,0.9993458866249302,5.612484755396847e-39,0.0,8.017044130245059e-26
-1.563486800210083,0.4525058112293368,1.547665100455517,0.5572826413223563,-0.7314058536626333,0.0011963143978773,600.0,19.0,6.8,34.0,96.0,15.0,300.0,910.0,2.1,4.7,0.7,6.8,1.1,4006.0,POND,10,1.0930809555726839e-41,4.243075012573597e-30,0.0,4.186431461185575e-09,1.7898489051778451e-10,1.3408733100959175e-06,0.0007838148285590085,1.1223269134883962e-22,0.0003429543001569758,0.002887311006501265,0.9959845746260559,9.229551397638324e-38,0.0,1.4689082625920738e-28
-1.3830280214096264,0.4940846344143091,-0.3153196107318122,0.362877902577339,-0.4800249712152608,0.3898151236843712,620.0,22.0,2.8,30.0,353.0,8.0,300.0,1400.0,2.3,6.8,0.8,6.8,1.3,2211.0,POND,10,3.753639428793373e-44,9.226678689901736e-34,0.0,0.0007840599968583377,7.090508921372193e-08,0.00023842739438694724,2.300013814798202e-05,2.9088801072510093e-07,0.0009323346621809004,0.017630848841735828,0.98039096717359,2.036784243385905e-36,0.0,2.0507898661701764e-25
-0.8487279903842884,0.3116792171412695,-1.503888684689355,-0.4024528741576323,-0.2573333817325272,-0.0505587064356632,730.0,22.0,2.9,25.0,162.0,3.0,300.0,1600.0,2.3,4.0,0.8,6.9,1.3,3806.0,POND,3,7.460520151515598e-40,2.239997620682491e-30,4.3522774102971624e-32,0.9973157735259518,5.521779942281376e-08,0.00021285491524026197,3.0167177669442043e-06,5.566166461701373e-08,2.4730351320763966e-05,0.0008452294600366366,0.0015982841502195217,6.502416648376696e-37,0.0,3.179569069942796e-28
-1.1421485733571624,0.2379221839642105,1.3605200695591295,1.7812161625138463,-0.7181058931953225,0.5509471902100506,730.0,24.0,2.7,37.0,136.0,13.0,300.0,2000.0,2.5,4.5,0.8,6.9,1.7,2222.0,POND,10,9.193689393782366e-43,3.6749471933084246e-38,0.0,9.010710053754502e-21,2.234554696712057e-12,2.9436897989457215e-07,5.001561435382583e-07,2.4293351846186357e-15,0.00031303110710364314,0.004262458937199128,0.9954237154283371,7.105510763012614e-41,0.0,5.855037447940245e-24
-1.5225623635842995,0.3129404611638877,2.2194238347987056,1.728922940094252,-0.8426241548008849,0.5377073353610383,720.0,22.0,2.6,38.5,133.0,17.0,300.0,1400.0,2.1,4.6,0.7,6.9,2.2,2224.0,POND,10,1.0033939944739578e-42,6.125137455794345e-35,0.0,1.4322692117200922e-23,3.666889796797878e-13,2.1955321439862995e-08,3.90240509692779e-06,1.638349542710968e-25,7.828816428167998e-05,0.00041872918621346355,0.9994990582887195,5.430528566677994e-38,0.0,4.623349656866114e-26
-1.601111942053843,0.3971003113669218,1.3200216502332585,0.7025417392540713,-0.4563284764783956,0.4688941791456403,910.0,20.0,2.5,34.0,116.0,14.0,300.0,2000.0,2.1,4.9,0.8,7.0,1.4,2210.0,POND,10,3.8962960765784583e-48,3.325963853638877e-39,0.0,2.711556026449148e-11,3.221874046224456e-12,3.412473066185244e-07,2.0670767175325e-05,3.053164524875366e-20,0.0001521174342396919,0.0005839377210737264,0.9992429327998671,2.3232250435671742e-42,0.0,1.4233302230017966e-27
-1.491282102567899,0.2205156391833909,1.7768077058650809,0.157966015318539,-1.4797475952968766,0.7051836442008479,910.0,18.0,2.5,34.0,92.0,16.0,300.0,1500.0,1.0,4.9,0.8,6.7,8.0,2226.0,POND,10,5.149212237521322e-45,3.667619118110751e-36,0.0,2.0552579157957591e-22,1.7046860896094e-14,2.419378880439675e-05,2.792609567970677e-06,7.386120335028703e-33,0.1026935683865795,7.919714633735858e-05,0.8972002480686933,5.187194170745112e-37,0.0,3.399242653609948e-26
-1.3520059572163197,0.1885378405193451,0.896012838024968,-0.4793268366224319,-0.5793894089676473,0.009301089416642,730.0,17.0,2.8,30.0,571.0,13.0,300.0,1500.0,2.4,4.3,1.0,6.8,1.5,2217.0,POND,10,3.839025345634033e-37,2.57244234862381e-26,0.0,2.3662914430186886e-06,1.341847104342172e-08,0.000501646995472275,0.006553759686968238,3.0732166603965854e-23,0.011488944941961328,0.010911665498899827,0.9705416031667838,1.0113900009155074e-33,0.0,1.847946479531942e-30
-1.7686677894918512,0.7090268425840354,1.5868629491801625,0.0150217202832228,-1.2077480527253128,-0.1033316643590708,910.0,17.0,2.8,33.0,110.0,16.0,300.0,1500.0,2.3,5.4,0.7,6.5,1.4,3775.0,POND,10,2.8498092577382526e-49,2.39403580785462e-34,0.0,3.990380038489929e-08,7.74196983987297e-12,1.2982626356859206e-07,0.0023576832264945234,5.655645706247002e-27,0.0003311341735465608,0.002587250005200111,0.994723762856953,2.1137906875085723e-42,0.0,1.951193311637698e-29
-1.4939402101578698,0.4502116282632478,1.843586658516428,0.6330439435824279,-0.8263971224433467,0.3147850882943361,720.0,19.0,2.6,35.0,112.0,16.0,360.0,2000.0,2.3,4.3,0.9,6.8,1.2,4334.0,POND,10,2.1217324205229586e-54,3.884385863616605e-46,0.0,7.106087289825834e-14,1.8530727720298005e-15,1.6782602466046323e-08,4.7466099643933596e-05,2.021012713892815e-26,0.0003679468416154072,0.0004131556571005411,0.999171414618965,3.229657578140719e-52,0.0,1.2879384590986519e-26
-1.5995212568302757,0.2343061798882318,2.2308656476866595,1.4905340435840333,-0.6423640159461453,0.6274996119072414,720.0,21.0,2.6,38.0,195.0,17.0,300.0,1200.0,2.1,4.7,0.8,7.0,2.0,5137.0,WETLAND,10,4.413182732839084e-42,2.668044261734872e-34,0.0,2.6486839985964487e-23,4.800365617577252e-13,5.9166429511002956e-08,6.900891617975613e-06,1.5119738839585674e-27,0.00010941187644088489,0.00016152638429629671,0.9997221016807353,1.6493026351909014e-36,0.0,2.9506942210552054e-27
-1.5067731823419306,0.1757129434239286,2.007517803980747,1.5997666114095324,-0.6878194276294101,0.8449018802141172,730.0,22.0,2.6,38.0,202.0,16.0,300.0,1500.0,2.0,4.9,1.0,7.0,1.6,5136.0,WETLAND,10,6.022570667248602e-43,1.0793449603948993e-36,0.0,1.2180752805581629e-27,1.5410559765309748e-13,9.959815282770848e-08,6.013835980251952e-07,3.974635186699865e-25,0.00020082543882614864,0.00014939878461277356,0.9996490747946559,7.560763054108034e-37,0.0,5.0812788077534725e-26
0.2366076681957049,3.3080996311103386,1.3202305892202686,-1.16829601503278,0.5284663483425088,0.4033943560579515,10678.0,15.0,6.0,28.0,392.0,13.0,766.0,31301.25,1.6,2.8,0.3,7.1,0.43,2557.0,LAKE,9,0.0,0.0,0.0,2.3083554208048994e-105,1.4478209686859507e-278,2.336597074748067e-131,2.1953264783489353e-27,8.045413503632539e-27,0.0019065928757566618,0.9980933812252577,1.0182198170787289e-38,0.0,0.0,2.5898986462036198e-08
0.5661940597507333,2.205152005703303,1.9849155492466015,-0.7858078228547143,0.8076334378749821,-0.5064201851473136,10678.0,15.0,30.0,30.0,1100.0,15.0,270.0,31301.25,1.5,3.6,0.3,7.2,0.44,2571.0,LAKE,9,0.0,0.0,0.0,8.593138779606706e-75,4.893679541580073e-198,5.171218556923847e-85,6.160442875051777e-17,4.450775431773814e-36,0.08333908215625509,0.9166609137730574,6.090054898672482e-41,0.0,0.0,4.07068827205761e-09
0.0938137946122985,2.17409388083474,1.6468880883804802,-0.2525413331846028,0.6992534549722403,0.1877169681125483,10678.0,17.0,12.0,31.0,962.0,14.0,230.0,31301.25,1.8,3.4,0.3,7.3,0.68,4296.0,LAKE,9,0.0,0.0,0.0,1.5213659157977828e-51,6.038716833544877e-169,5.691088891261345e-75,9.888760788902935e-16,9.46302267667173e-25,0.03392106449027092,0.9660788584263053,2.3460382018260054e-25,0.0,0.0,7.70834233257146e-08
0.6527622184316969,3.1606235053527745,1.5873030634502954,0.0782806055971767,0.7572105391284187,0.6040546663344346,10678.0,19.0,14.0,32.0,995.0,13.0,766.0,31301.25,2.0,5.2,0.3,7.1,0.43,2573.0,POND,9,0.0,0.0,0.0,1.9165368683569495e-98,1.282843491532184e-299,9.201280040758527e-140,1.5710137166657351e-30,1.2471067980310937e-20,0.02471299025240616,0.9750180924156009,1.2918687955191876e-43,0.0,0.0,0.0002689173319936851
-0.0212237878430538,3.2523621753166587,2.36000718386622,-0.590955051980608,1.1949278223568365,0.7924747550818986,10678.0,15.0,11.0,32.0,831.0,17.0,766.0,31301.25,2.6,6.3,0.3,7.3,0.35,2574.0,POND,9,0.0,0.0,0.0,1.1984248699256668e-114,9.64823258555291e-299,2.7019544802645117e-138,5.081247853431067e-30,1.6326924919339574e-38,0.0033512728617734046,0.9966487269959607,2.415834457986035e-45,0.0,0.0,1.4226622555705142e-10
-1.7059746299578118,1.7637546181570023,2.115742697607035,-0.0042872546194629,-0.2864732641933774,0.767625045975611,9200.0,16.0,3.8,34.0,283.0,18.0,27.0,16000.0,1.8,7.8,0.4,7.0,2.4,2046.0,LAKE,9,1.0613779454614553e-231,5.808532420637314e-276,0.0,1.1745660196592529e-30,8.244962588791565e-62,2.2652558592813207e-30,2.1941751140935576e-06,2.2921425774763546e-30,0.042335470164028326,0.9574780234643857,0.0001843121964713234,2.2316585587351515e-270,0.0,5.695478301633807e-16
0.2168167959945324,-0.8186159839129704,-1.0185841969793383,1.2229063522417092,0.9729069732375076,-1.2058360199622324,170.0,26.0,35.8,29.0,2432.0,3.0,20.0,140.0,1.8,6.2,0.36,7.2,1.0,3164.0,POND,5,0.0002806794095057556,1.7706892432783248e-21,2.2517894507406464e-225,1.1811800685212233e-46,0.0003006090119096002,0.8443412308173166,5.656613457954768e-06,0.09354060185011324,0.00014897127100714847,0.06138225099503011,3.5380368010459233e-28,3.1659764493707075e-11,0.0,3.248035526318932e-37
2.4200395298150146,0.7651489821783446,0.9557681171010032,-0.0094630547455367,2.880513187345469,-1.2215637906300454,10678.0,22.0,35.8,29.0,790.0,7.0,766.0,1500.0,7.05,0.3,0.3,7.8,0.91,3031.0,LAKE,8,0.0,0.0,8.383007260121772e-298,2.1664546539271257e-124,1.2861044298026957e-209,1.1545177869676469e-68,1.807357241737588e-16,5.754311272475771e-20,0.9827527277640643,0.017247268562567072,6.107011690430001e-103,0.0,0.0,3.6733683496679163e-09
1.6453610779441123,1.030885322307019,0.7572671710372517,0.2691536972785547,2.783154012174621,-0.5399490930244439,10678.0,22.0,35.8,29.0,790.0,7.0,766.0,1500.0,3.3,0.3,0.3,8.1,0.7,3476.0,LAKE,8,0.0,0.0,0.0,4.13521136399581e-74,1.3398763747549197e-184,3.2705128753399845e-64,4.40499997933605e-15,9.820367969311193e-15,0.7235383825782082,0.2764616052577878,1.2903176374740975e-68,0.0,0.0,1.2163989302895224e-08
2.493570695032629,0.809285848124104,0.9302249628832462,-0.0605965474130066,2.512480704927721,-1.2994804611585695,10678.0,22.0,35.8,29.0,790.0,7.0,766.0,1500.0,7.05,0.3,0.41,7.6,0.58,3030.0,LAKE,8,0.0,0.0,4.718925269253441e-287,9.128073437914086e-124,1.0226862449458934e-207,1.7515803061619504e-69,3.0822789488735235e-16,4.2444949333757073e-19,0.9784505844495088,0.0215493627803268,1.0587198613862193e-98,0.0,0.0,5.277016442738038e-08
-0.4675717999773457,1.1259201963708363,-0.7894888602144358,1.648111018554426,-2.584349607761206,-0.7747361350873061,2200.0,27.0,2.5,32.0,166.0,5.0,240.0,3500.0,1.0,3.0,0.32,5.800000000000001,0.32,5280.0,LAKE,7,3.461515646715142e-55,1.3132532185998307e-36,0.0,4.3715392475709516e-18,8.026071596943038e-14,1.3738347227139354e-13,8.608819281575283e-11,0.9945263128709152,3.061711918557169e-06,0.00547044779894123,1.7753191894008984e-07,1.6636156795670646e-52,9.651965146286864e-146,5.6506058444361e-23
-1.3690898337358692,0.5113169605891055,-0.8240166724134899,1.2594270145522295,-2.166401914887946,-0.7013749389155803,350.0,25.0,1.7,31.0,59.0,6.0,8.0,540.0,1.0,4.2,0.32,6.1,0.62,3175.0,LAKE,1,1.99875818322716e-09,0.5556264888832322,0.0,1.9117974088767182e-10,0.025802392284589307,0.00020078582349033732,3.1449898829871967e-07,0.3950246493365515,6.330843829656905e-06,0.02333474577151559,2.8899706003457397e-06,1.4003972645480881e-06,0.0,1.0394502480521044e-33
-0.1208231231473723,1.5660402734997492,-1.2097526231545097,1.5867086777308954,-2.3179088821785765,-0.5721527419692317,2400.0,28.0,5.0,31.0,226.0,3.0,490.0,3500.0,1.0,4.0,0.32,5.800000000000001,0.34,5103.0,LAKE,7,8.435340781850525e-116,1.7071792801338313e-109,0.0,7.588505837968999e-22,4.049132693875393e-32,5.434816155431575e-24,2.0836097095011104e-13,0.998953035104601,3.866422320506682e-06,0.0010430976361593088,8.367111671025831e-10,2.052955861184817e-130,0.0,5.309985134499551e-17
0.3917471525428854,1.4179021045926476,-1.1600514816743357,1.3353851918834407,-1.2886881937681371,-0.2166057467811306,2700.0,27.0,2.1,30.0,1981.0,3.0,766.0,3400.0,1.0,5.1,0.32,6.1,2.22,3177.0,LAKE,7,9.711463494105527e-172,1.5214082737875982e-202,0.0,4.6692631177374496e-17,9.785928709023271e-55,1.1926164224455513e-30,3.9094354113090947e-13,0.9931260497349959,0.0001993909601332869,0.006674556439244377,2.8509732787078635e-09,3.1265189005337166e-225,0.0,1.4261864651606145e-11
1.145724237102565,1.2874508899229924,-0.6958440811418343,1.501194451998874,-1.9947022035778232,-1.529132469045131,3400.0,28.0,28.0,31.0,49.0,3.0,490.0,4700.0,1.1,1.0,0.32,5.9,0.35,3180.0,LAKE,7,3.9299227243587066e-140,4.721820559726045e-164,0.0,1.0350470121044701e-42,4.250268052389859e-55,2.800229732330038e-32,1.9215060859979694e-12,0.9812609701141526,0.0001785616972754343,0.018560468186524362,1.8465850028632495e-17,2.591656132789872e-211,0.0,1.2669047017877266e-13
-0.9126795526718068,1.805528194301654,-0.9668350322441184,1.2672173177601906,-1.7138446160661167,0.067091599891182,2400.0,26.0,2.0,31.0,164.0,5.0,490.0,4900.0,1.0,6.8,0.32,6.1,0.32,4408.0,LAKE,7,2.4252367067879073e-136,2.92728652032572e-135,0.0,4.667522037590259e-24,4.173896940562917e-32,5.027828673960031e-22,4.996274732660012e-12,0.9969620703659369,2.245815048641596e-05,0.00301546434390109,7.1346663011886265e-09,2.1524186477084294e-142,0.0,1.2914308560977444e-14
-0.3833291068914389,2.229923277745348,-1.354675736391428,1.1958740523468732,-2.1093640813450523,-0.0989838698793723,2300.0,27.0,1.9,30.0,67.0,3.0,766.0,3300.0,1.0,6.0,0.32,5.800000000000001,0.32,2269.0,LAKE,7,1.955108453119952e-209,1.0800797274237079e-225,3.0621803032516915e-303,2.553317453167717e-35,2.147280445978783e-55,1.8521982472795265e-36,1.2585673999305608e-15,0.9995463899159686,1.3933344430390642e-05,0.00043967670912730046,1.4994039425008393e-13,1.1090590275728103e-239,0.0,3.03225824831986e-11
0.1656048936001021,1.0320947914331078,-1.0852115271380516,1.5898513093407172,-2.128921135229911,-1.083048442342936,2400.0,28.0,16.0,31.0,271.0,3.0,230.0,5400.0,1.2,3.4,0.32,5.9,0.32,3178.0,LAKE,7,5.702843166745438e-68,1.0396918237946332e-59,0.0,6.06268869651045e-22,3.740355237156971e-21,8.478275863268587e-17,3.458289103248749e-11,0.9971239643538764,3.3101953836081806e-06,0.0028727223467403915,3.0694164318473114e-09,3.8398944405268118e-81,9.222819126195514e-196,3.2429428436242243e-21
1.1087485811122506,1.639931878786567,-1.310727086615421,0.8135091643824206,-1.1691883081648835,-0.4304085526260318,4900.0,27.0,6.7,28.0,477.0,1.0,766.0,7000.0,1.7,1.2,0.32,6.3,2.96,3179.0,LAKE,7,5.5057977793836866e-264,0.0,4.8858107194305846e-141,1.7426808855196644e-23,7.02021190373914e-93,4.717479384451911e-47,1.6166506410518072e-14,0.9864160630500258,0.0022771086138267498,0.011305980303155374,1.861657179686787e-14,0.0,0.0,8.4803295792023e-07
-1.0647986075666152,1.307624177087393,-1.5408575836707652,1.3288248302083263,-2.0021350723953324,-0.2375476615122393,940.0,27.0,1.5,30.0,99.0,3.0,330.0,1500.0,1.0,6.4,0.32,6.0,0.32,5104.0,LAKE,7,2.0055436882766754e-57,6.908623295018993e-38,4.350717580174e-312,2.462484748998815e-16,5.260446963128205e-11,9.248801080938921e-11,1.552611960515765e-10,0.9990592006886657,2.4991556420637193e-06,0.0009382971133943257,2.7419439086474468e-09,7.006696108897703e-47,2.894940158338659e-160,1.259044720409364e-22
-1.9339765347883249,-0.3844058070541538,-0.6936962098579025,1.4097172340965225,0.8794771335289148,0.8637589773858323,4.0,25.0,1.0,31.0,576.0,6.0,2.0,21.0,1.0,6.1,0.32,7.8,3.27,1345.0,LAKE,4,1.8980901075554543e-08,0.035180573032560246,0.0,2.1311705587527877e-14,0.9363870775173581,0.002411885631362974,1.1753818471355736e-07,1.851198650535696e-05,3.138077938361501e-05,0.0026417205071058705,0.00028939024398631574,0.02303932378263013,9.76405324087838e-209,4.470634850404216e-39
